,label,strang_fact,text
266,0.0,,обновление программы билайн интернет http://t.co/OeGmFBJ65b
267,0.0,,RT @scenetbaiga: «Ростелеком» договаривается о совместном проекте с «НТВ плюс»
268,-1.0,,RT @Momzikov: МТС - отвратительнейшая связь. Как же меня угораздило пользоваться этим столько лет
269,1.0,,«МегаФон» модернизирует 400 базовых станций в Ростовской области &amp;quot;МегаФон&amp;quot; намерен установить 400 новых маршрутизаторов
270,-1.0,,Если что случилось со связью и связь нужна тебе прямо сейчас @Beeline_RUS ответит тебе что бы ты написал им на e-mail Скорость блять!
271,0.0,,"Глава МВД Украины Арсен Аваков сообщил, что в отношении главы Минобороны России Сергея Шойгу и крупнейшего миноритария ""Ростелекома"""
272,0.0,,"RT @colf_ne: Когда вижу на экране телефона значок входящего смс, сразу сердце замирает. И тут Мегафон такой: ""Аха-ха-ха, а я пошутиииил!""."
273,0.0,,как скачать приложения mts tv http://t.co/MOo5JDsCYn
274,1.0,,"Это чудное состояние, когда ты едешь по Украине, твой поезд заезжает на территорию Молдавии, а МТС тебе шлет смс, что ты в Румынии)"
275,0.0,,прошивка для мтс e1550 http://t.co/FFC2IcK7hD
276,0.0,,Как ускорить 3g модем мегафон http://t.co/pFW5SWH3ve
277,0.0,,МегаФон примет участие в проекте Самый большой в мире диван
278,1.0,,КТО С УКРАИНЫ? У КОГО МТС? ГО ПИСАТЬ СМС ДРУГ ДРУГУ?
279,0.0,,Zaletchikya На 60% больше стали пользоваться мобильным интернетом абоненты «МегаФона» в Бурятии
280,0.0,,Вопрос про Tele2 см. внутри?
281,-1.0,,"Люди, не звоните в Билайн! Я не знаю почему у вас 3G буковка не загорается!"
282,0.0,,как получить распечатку звонков ростелеком через интернет http://t.co/bDxMTVVlHz
283,0.0,,25 июля 2014 г. Компания «МегаФон» запустила в Ставропольском крае очередной этап открытых испытаний собственной сети высокоскоростной пере
284,0.0,,"НКРСИ выделила «МТС Украина» короткий номер.
Во время заседания, состоявшегося 24 июля 2014, НКРСИ приняла решение о выделении по заявлени"
285,1.0,,"#RT Мегафон, вы такие ""оперативные и хорошие"
286,0.0,,Я про московский Билайн.
287,1.0,,"@amaranth815 щас же такая хуйня на законодательном уровне запрещена, не? В любом случае на билайне такой хуйни нет"
