,alfabank,date,gazprom,raiffeisen,rshb,sberbank,text,twitid,uralsib,vtb
169,NULL,1406324884,NULL,NULL,NULL,0,образец претензии в сбербанк россии о снятие ареста http://t.co/5N9CTA2soo #снятие,492788399216940000,NULL,NULL
170,NULL,1406326180,NULL,NULL,NULL,0,http://t.co/OlmZbYI6ix Как взять кредит сбербанк волгоград,492793833693120000,NULL,NULL
171,0,1406327185,NULL,NULL,NULL,NULL,http://t.co/6X2zoqpomZ Оформить кредитную карту в альфа банке,492798051959190000,NULL,NULL
172,NULL,1406327682,NULL,NULL,NULL,0,http://t.co/ZbAhZSlt0i Сбербанк получить кредит военная пенсия,492800136394080000,NULL,NULL
173,NULL,1406327736,NULL,NULL,NULL,0,бланк на госпошлину загранпаспорта в сбербанк http://t.co/xYbDjVno8y #в #бланк,492800362407940000,NULL,NULL
174,NULL,1406328611,NULL,NULL,NULL,0,"@tvrain @olgabychkova Украина хочет разместить для финансирования АТО ""военные"" облигации через Сбербанк России http://t.co/o1HerHrblL",492804031665140000,NULL,NULL
175,NULL,1406329046,NULL,NULL,NULL,0,"@holmogorov Украина хочет разместить для финансирования АТО ""военные"" облигации через Сбербанк России http://t.co/o1HerHrblL",492805856355180000,NULL,NULL
176,NULL,1406330049,NULL,NULL,NULL,0,доверенность сбербанк бланк http://t.co/tufQFtkH4Y,492810063317600000,NULL,NULL
177,NULL,1406331158,NULL,NULL,NULL,NULL,http://t.co/mxZjq05mL0 Взять потребительский кредит в банк москвы,492814712535790000,NULL,NULL
178,NULL,1406331932,NULL,NULL,NULL,0,http://t.co/ZlRkVkIeOY Сбербанк как получить кредит пенсионеру,492817961343000000,NULL,NULL
179,NULL,1406332262,NULL,NULL,NULL,1,http://t.co/sQyAUcCXCN Новости экономики: Сбербанк поможет в строительстве Керченского моста,492819345702400000,NULL,NULL
180,0,1406334181,NULL,NULL,NULL,NULL,Туры кредит альфа банк,492827391442420000,NULL,NULL
181,NULL,1406335641,NULL,NULL,NULL,-1,Сбербанк всегда со своими клиентами. Вы работаете - Сбербанк тоже работает. Вы вышли с работы - Сбербанк уже закрылся.,492833515915200000,NULL,NULL
182,NULL,1406337618,NULL,NULL,NULL,0,Вчера что-то про сбербанк говорил? Я повторюсь...,492841809224010000,NULL,NULL
183,0,1406337816,NULL,NULL,NULL,NULL,бланк доверенности на получение карт пин-конвертов альфа банк http://t.co/5mywGEMqmN #доверенности #карт,492842641046770000,NULL,NULL
184,NULL,1406337836,NULL,NULL,0,NULL,http://t.co/14sv15Iyeg Оформить кредитную карту в россельхозбанке онлайн,492842723985350000,NULL,NULL
185,NULL,1406338153,1,NULL,NULL,NULL,"RT @vihahezamyku: Пресс-релиз банка: Газпромбанк предоставил ОАО «Алтайэнергосбыт» овердрафтный кредит в размере 1,3 млрд рублей",492844053977780000,NULL,NULL
186,NULL,1406339449,NULL,NULL,NULL,0,Почему Сбербанк России активно кредитует модернизацию украинского ВПК | Stockinfocus.ru http://t.co/GVUeBIuxdL,492849489024010000,NULL,NULL
187,0,1406339570,NULL,NULL,NULL,NULL,http://t.co/Z1NIVEE49m Сложно ли взять кредит в альфа банке,492849996208030000,NULL,NULL
188,NULL,1406340002,NULL,NULL,NULL,1,http://t.co/BljIurDdIT Новости экономики: Сбербанк поможет в строительстве Керченского моста,492851810110280000,NULL,NULL
189,NULL,1406340012,NULL,NULL,NULL,1,С 1 августа Сбербанк начнет выдавать кредиты на покупку недвижимости в Хорватии,492851850098380000,NULL,NULL
190,NULL,1406340012,NULL,NULL,NULL,-1,RT @LovezMe_S: И все-таки #сбербанк это #ад,492851851520660000,NULL,NULL
191,NULL,1406340023,NULL,NULL,NULL,NULL,банк втб 24 выдача автокредитов,492851895233690000,NULL,0
192,NULL,1406340365,NULL,NULL,NULL,0,http://t.co/6MTxZAZW2J Получить кредит в сбер банке,492853332235800000,NULL,NULL
193,NULL,1406340793,NULL,0,NULL,NULL,образец заявления-анкеты для открытия пластиковой карты в райффайзенбанке http://t.co/IVHF2vVskg #заявления-анкеты #открытия,492855125308750000,NULL,NULL
194,NULL,1406341602,NULL,NULL,NULL,0,http://t.co/cPSsFh99Ou Как взять кредит в банке сбербанк приозерск,492858519692280000,NULL,NULL
195,NULL,1406341902,NULL,NULL,NULL,-1,"Снял деньги с карты Сбера, думал, сейчас начислят кучу бонусных ""Спасибо"". Оказалось - фиг. Придется положить обратно. Сбер не обхитришь. :)",492859775928250000,NULL,NULL
196,NULL,1406342529,NULL,NULL,0,NULL,При поддержке Россельхозбанка в Оренбуржье создается новая линия по переработке... #mol http://t.co/s92iqBUZZV,492862407665260000,NULL,NULL
197,NULL,1406343931,NULL,NULL,NULL,0,http://t.co/dBGb07M0Uu Сбербанк взять кредит и его проценты,492868289778160000,NULL,NULL
198,NULL,1406344143,NULL,NULL,NULL,1,http://t.co/QtSqdSe62S Новости экономики: Сбербанк поможет в строительстве Керченского моста,492869175044370000,NULL,NULL
199,NULL,1406344236,0,NULL,NULL,NULL,руководство воронежского филиала газпромбанка http://t.co/AAVCjNfJNS #руководство,492869566196760000,NULL,NULL
200,NULL,1406344387,NULL,NULL,NULL,0,телефонный справочник сбербанк 8623 http://t.co/XfNZM2aUKp #сбербанк,492870200039990000,NULL,NULL
201,NULL,1406344924,NULL,NULL,NULL,NULL,ВТБ разместил еврооблигации на 350 млн швейцарских франков Банк ВТБ через зарегистрированную в Люксембурге дочернюю компанию VTB,492872451500440000,NULL,1
202,NULL,1406346029,NULL,NULL,NULL,-1,А у кого-нибудь еще #sberbank-online не работает? Или это только у меня такая #проблема? Не дает оплатить ВООБЩЕ НИЧЕГО. Пишет: ОШИБКА.,492877088215810000,NULL,NULL
203,NULL,1406346406,NULL,NULL,NULL,0,Около 5 тысяч кировчан обслуживаются в формате Сбербанк Премьер,492878670369800000,NULL,NULL
204,NULL,1406346515,NULL,NULL,NULL,0,оао сбербанк россии россии руководство контакты http://t.co/fp5uC9xHrP #россии #контакты,492879125846040000,NULL,NULL
205,0,1406346988,NULL,NULL,NULL,NULL,пегас туры в кредит альфа банк,492881108875630000,NULL,NULL
206,NULL,1406347263,NULL,NULL,NULL,0,Взять кредит сбербанк http://t.co/S9qeFDhzvO,492882264226030000,NULL,NULL
207,NULL,1406348050,NULL,NULL,NULL,0,банк клиент сбербанк скачать http://t.co/tpliLxZwZG,492885563331350000,NULL,NULL
208,NULL,1406348133,NULL,NULL,NULL,1,Сбербанк запускает новый ипотечный продукт для участников накопительно-ипотечной системы обеспечения жильем военнослужащих.   Сбербанк запу,492885910393220000,NULL,NULL
209,NULL,1406348142,NULL,NULL,0,NULL,Приставы помогают Россельхозбанку взыскивать кредиты у должников Ботлихского района.Судебные приставы Ботлихского района совместно с работн,492885951740650000,NULL,NULL
210,NULL,1406348613,NULL,NULL,NULL,0,Журнал Global Finance признал Сбербанк Онлайн лучшим розничным интернет-банком в России.По результатам проведенного исследования журнал Glo,492887924615410000,NULL,NULL
211,-1,1406348613,NULL,NULL,NULL,NULL,"@alfa_bank информатор разбудил утром, чтобы рассказать о долге в 300р, а специалист центра задолженностей оказался хамом. #Доброеутро :(",492887925915660000,NULL,NULL
212,NULL,1406350547,NULL,NULL,NULL,0,http://t.co/lCM2PZtQf1 Сбербанк онлайн оформить заявку на кредит наличными,492896036055430000,NULL,NULL
213,NULL,1406351366,NULL,NULL,NULL,0,Интернет-агентство «ДАЛЕЕ завершило перезапуск сайта Сбербанк Первый,492899471102330000,NULL,NULL
214,NULL,1406351409,NULL,0,NULL,NULL,http://t.co/n1fV9LbGWR Получить кредит райффайзенбанке,492899651545470000,NULL,NULL
215,NULL,1406351630,NULL,NULL,NULL,NULL,http://t.co/GZyNK3RANx Хочу взять кредит в втб 24 какие условия,492900578255970000,NULL,0
216,NULL,1406351751,NULL,NULL,NULL,NULL,http://t.co/gPZWjnbs3X Кемерово взять кредит банк москвы,492901088946060000,NULL,NULL
217,NULL,1406354230,NULL,NULL,NULL,0,Пздц я лох вчера карту потерял сбербанк сегодня сотку,492911485694530000,NULL,NULL
218,NULL,1406355579,NULL,NULL,NULL,0,RT @msmaznuxin: Правила Получения Кредита Сбербанк Г Ульяновск http://t.co/H61VnsLBSf,492917144481330000,NULL,NULL
219,NULL,1406356381,NULL,NULL,NULL,0,Дальневосточный Сбербанк предлагает приобрести подарочные монеты ко Дню Военно-морского флота,492920507541750000,NULL,NULL
220,NULL,1406356579,NULL,NULL,1,NULL,Россельхозбанк выпустил платежную карту в поддержку амурских тигров,492921336617250000,NULL,NULL
221,NULL,1406357105,NULL,NULL,NULL,0,http://t.co/mC4ckML23I Взять кредит сбербанк 200тыс,492923541722260000,NULL,NULL
222,NULL,1406357909,NULL,0,NULL,NULL,Райффайзен банкоматы москва http://t.co/3Duu3aWKor,492926913573190000,NULL,NULL
223,NULL,1406357988,NULL,0,NULL,NULL,http://t.co/JOvezhVej3 Могу ли взять кредит в райффайзен банк аваль,492927245728890000,NULL,NULL
224,NULL,1406359783,NULL,NULL,0,NULL,http://t.co/8AV3wVIU6p Россельхозбанк оформить кредит онлайн,492934774055780000,NULL,NULL
225,NULL,1406360475,NULL,NULL,NULL,-1,RT @muradik57: @Dadilov84 @sberbank  НАПИШИ на пустой стене слово @sberbank  РОССИИ-как тут же около надписи образуется длинная очередь из …,492937677847540000,NULL,NULL
