,label,strang_fact,text
276,-1.0,,RT @puwylalufube: «Райффайзен Банк Аваль» за полгода получил 1 млрд гривень убытка
277,0.0,,http://t.co/7NwCrL9xIu Взять кредит на 400000 тысяч сбербанк на 4 года
278,0.0,,http://t.co/55CB8YRGkO Как взять кредит в газпромбанке и склька проц
279,0.0,,http://t.co/sgOa9jyLCJ Взять кредит в райффайзенбанк
280,1.0,,"Между АО Банк ВТБ (Грузия) и ЕБРР подписано соглашение, согласно которому банки будут совместно осуществлять финансирования корпоративных к"
281,0.0,,http://t.co/vrzwJNjfoj Россельхозбанквзять кредит в москве без регистрации
282,-1.0,a few labels,"Годовой отчет ИТ-монстра #КРОК: в прошлом #Сбербанк и ВТБ, впереди роботы и ""умные города"":) http://t.co/ACzLxBGl4q"
283,1.0,,"Эм. Почта фиг с ней, но вот Сбер и РЖД пусть будут, а? Они ж исправляются в последнее время. Особенно Сбер"
284,0.0,,"за сегодня эти двое успели раза 2-3 сказать друг другу: ""у меня СберБанк #RT"
285,,label is None,RT @darkbono: http://t.co/XcDc2CIg1k банк москвы г краснодар потребительский кредит
286,-1.0,,"В Ульяновске бывший директор филиала Россельхозбанка осужден за хищение 2,5 млн рублей"
287,0.0,,http://t.co/RXqEELHCpG Альфа банк оформить заявку на кредит без залога
288,0.0,,Ипотечный кредит в ВТБ 24 условия и преимущества - Почему... http://t.co/oJhocEHgHj
289,0.0,a few labels,"Вывожу и обмениваю з Webmoney , qiwi , Яндекс деньги , PM , на на Приватбанк, Альфа-Банк, ВТБ24, СберБанк и другие...- Очень высокие гарант"
290,0.0,,RT @gutulokdew: #Условия Получения Кредита В Россельхозбанке В Нижнем Новгороде http://t.co/5rT3IqFdY2
291,0.0,,"В любую какую удобно личку. Оплатить сожно на сбер карту, яндекс кошель или приват карту. Как удобнее?"
292,0.0,,http://t.co/cKINE50r3t Взять потребительский кредит сбербанк россии
293,0.0,,На днях в Марийском филиале Россельхозбанка были подведены итоги акции «Ипотека от Россельхозбанка – дизайн интерьера в подарок». По ее усл
294,1.0,,Госбанки догоняют рынок: Сбербанк 23 июня повысил ставки по отдельным видам вкладов - онлайн-депозитам и сберегательным сертификатам. Его к
295,0.0,,Райффайзен Банк Аваль сообщает клиентам — пользователям системы «Райффайзен Аваль Онлайн» (интернет-банкинг для физических лиц) о снятии ли
296,,label is None,банк москвы хабаровск руководство http://t.co/sMVlwO9o2k #хабаровск #банк
297,0.0,,бизнес онлайн http://t.co/zEMULJikHV пользователя сбербанк инструкция
298,,label is None,http://t.co/Wy1rjERxxW Оформить заявку на кредит наличными банк москвы
299,0.0,,http://t.co/O367FCUkg7 Оформить кредит в альфа банке онлайн
300,0.0,a few labels,"RT @sawhxf: Вывожу и обмениваю з Webmoney , qiwi , Яндекс деньги , PM , на на Приватбанк, Альфа-Банк, ВТБ24, СберБанк и другие...- Очень вы…"
